instance_id,model,seed,side,step,initial_parameter_hash,parameter_name,shape,gradient_present,gradient_finite,gradient_norm_l2,gradient_hash,update_l2,update_rel_l2,updated,before_hash,after_hash
resnet18__seed_101,resnet18,101,torch,1,e636f663ad0c9942e17114dc3f5fc3863f91119dc40465b76e6288f551a8b024,layer2.1.bn1.weight,[128],True,True,0.1450742483139038,5409d16535784bdb0f42b20bd8834953b82d8850231cf901bcb50d4427b70e3a,0.00014503483219107863,1.2819389168820583e-05,True,28f96147bfc43f80388d7d4e60680c1b652c35359699951b31449ebd0a8b9323,cd2416b56c5b8baf6b3f22343d9ae537783c8df0412876dec8767e7736ca6bd5
resnet18__seed_101,resnet18,101,torch,1,e636f663ad0c9942e17114dc3f5fc3863f91119dc40465b76e6288f551a8b024,layer2.1.bn2.bias,[128],True,True,0.08968031406402588,bfd7ec43acf1939fee5ba0a516da6e04dafbd3af290691e1e1a93e7bf998c655,8.968031831771731e-05,89680318.31771731,True,48dbdb0e5b82bf2572d4753bb5e51cb2973c9bc6f25d538f8e8c08612c290bcc,06a722cc50fb85592ac8833c033d4caa668734239a39ffeca566d5772515a273
resnet18__seed_101,resnet18,101,torch,1,e636f663ad0c9942e17114dc3f5fc3863f91119dc40465b76e6288f551a8b024,layer2.1.bn2.weight,[128],True,True,0.12228481471538544,d486fc426e80048fc3c0d346f189911f9dc659bad4e05784214d96bb17e53113,0.0001222876265417098,1.0808801247856377e-05,True,28f96147bfc43f80388d7d4e60680c1b652c35359699951b31449ebd0a8b9323,6563bd8b245b167e70e34c7b307d22a7d18b1e32d6016a848c82e27d92ab1ba0
resnet18__seed_101,resnet18,101,torch,1,e636f663ad0c9942e17114dc3f5fc3863f91119dc40465b76e6288f551a8b024,layer2.1.conv1.weight,"[128, 128, 3, 3]",True,True,4.098433017730713,b118df9659015be496598ab7997d4331477c49f1b27b9980c3ccb55474a47b4d,0.0040984367926511075,0.0002562981094412513,True,5d8cd1e36f93979daaa421859e88b214523d437e1d89d2d26d02bad4553061b7,35a606a77af9835b182e080830eea4245f8d2bd5311efd6a4a9459c0c70a8e4c
resnet18__seed_101,resnet18,101,torch,1,e636f663ad0c9942e17114dc3f5fc3863f91119dc40465b76e6288f551a8b024,layer2.1.conv2.weight,"[128, 128, 3, 3]",True,True,3.490809440612793,cc49442d0b1a8dd85da918a321df0dfdec6c85da11fd3207c88617a624b44086,0.0034908134590974564,0.00021774176255847684,True,6f0ec48934804510c147037b2feea6a51e9c0d3ad196041868c1356bb4831140,dcdbd3cb611fb1351328fdf91e7e43b2cdd4c068d3bbc1a38aef935b72b0b82d
resnet18__seed_101,resnet18,101,torch,1,e636f663ad0c9942e17114dc3f5fc3863f91119dc40465b76e6288f551a8b024,layer3.0.bn1.bias,[256],True,True,0.09669005125761032,10bb2b8072888656e9e960cce6cb3e081cf9ac6c11f2fe8c919033c5466e1ed8,9.669005329711838e-05,96690053.29711838,True,ce74e25e4735d327c00aaf248b5556d2957f665031a6e29bb35f0b1ed012b2dd,f48a04156ea96ef69da4e445c9220a66e4f35767058056b03abfce993c2c2545
resnet18__seed_101,resnet18,101,torch,1,e636f663ad0c9942e17114dc3f5fc3863f91119dc40465b76e6288f551a8b024,layer3.0.bn1.weight,[256],True,True,0.1139756292104721,b6ea6f0eb7b6850b314a7c563e539f50db072aafc63cc041ca08019a71994fc4,0.00011400526977840071,7.1253293611500446e-06,True,81f669606667167a1387537e727de943994fb169fa0fea42a2b1f09c552f7d57,b18f8a3791853699adc8e0b65af6b84deccd0fefaeb4b3059a7237efdadef8b3
resnet18__seed_101,resnet18,101,torch,1,e636f663ad0c9942e17114dc3f5fc3863f91119dc40465b76e6288f551a8b024,layer3.0.bn2.bias,[256],True,True,0.09846610575914383,221c09d78417399721140e22943c07dc152adc27a975a7a03a6078080332e4db,9.846610927513465e-05,98466109.27513465,True,ce74e25e4735d327c00aaf248b5556d2957f665031a6e29bb35f0b1ed012b2dd,3ad9645cc1fbb8dff37a511c2ca3a96cc2c7569d1d64b37f746f7d584d511cb0
resnet18__seed_101,resnet18,101,torch,1,e636f663ad0c9942e17114dc3f5fc3863f91119dc40465b76e6288f551a8b024,layer3.0.bn2.weight,[256],True,True,0.1166757345199585,93ce33ff478c2ad5c8ef04e792c590ab3c5f20e938477785f4e80f3346ffdf29,0.00011668802388520431,7.2930014928252695e-06,True,81f669606667167a1387537e727de943994fb169fa0fea42a2b1f09c552f7d57,d5145aa5932b148b2b5c8af9157de6f712c64ba67caafc8a68652268ef325ca5
resnet18__seed_101,resnet18,101,torch,1,e636f663ad0c9942e17114dc3f5fc3863f91119dc40465b76e6288f551a8b024,layer3.0.conv1.weight,"[256, 128, 3, 3]",True,True,4.737579822540283,2835e67d450d41c6303b04194ec9d81846539085c2692cd2d3f10bf00d9724b1,0.0047375967842746974,0.00029655625618441966,True,7bef26cfc05946136628347ef741db5c43d8a07ebd534ab2ee4a7d6c8aff1a78,6aa713bb302424687727dfb157d97c36c8fc5391622d4e9a375b78c9115ee754
resnet18__seed_101,resnet18,101,torch,1,e636f663ad0c9942e17114dc3f5fc3863f91119dc40465b76e6288f551a8b024,layer3.0.conv2.weight,"[256, 256, 3, 3]",True,True,4.142457962036133,7c555c48a97b75309b683fa0b63732fb6c7e1676a6e92cea0eb4f6013fe642ee,0.004142493835510926,0.0001827394008170178,True,d2bb7b3ff399ced51818e563bd0b5549077300a8c52ad8a7cb02a65bd021fead,d070f038774a870300cd64088f16c969061fac7af12601bc4153026f1de41447
resnet18__seed_101,resnet18,101,torch,1,e636f663ad0c9942e17114dc3f5fc3863f91119dc40465b76e6288f551a8b024,layer3.0.downsample.0.weight,"[256, 128, 1, 1]",True,True,1.371480941772461,bade742e007b2a7f54ad53787cd4aaf80c39ed921c6bda7afe43603c70916230,0.001371478381763301,8.602077038064038e-05,True,a8bede1ad0ebc302305c79dfd5b5842f30d735ab0e4a55bdb6e4a38136809366,0f8ffc086ec366d39d5c3ae128c1ef35c1f69ad87fa876fbcc848753d7f034dc
resnet18__seed_101,resnet18,101,torch,1,e636f663ad0c9942e17114dc3f5fc3863f91119dc40465b76e6288f551a8b024,layer3.0.downsample.1.bias,[256],True,True,0.09846610575914383,221c09d78417399721140e22943c07dc152adc27a975a7a03a6078080332e4db,9.846610927513465e-05,98466109.27513465,True,ce74e25e4735d327c00aaf248b5556d2957f665031a6e29bb35f0b1ed012b2dd,3ad9645cc1fbb8dff37a511c2ca3a96cc2c7569d1d64b37f746f7d584d511cb0
resnet18__seed_101,resnet18,101,torch,1,e636f663ad0c9942e17114dc3f5fc3863f91119dc40465b76e6288f551a8b024,layer3.0.downsample.1.weight,[256],True,True,0.10937977582216263,ae3fefa56c75d8bf088527538850fb867e975e5cd71c832d882ad3b599df51b8,0.00010940320109327597,6.837700068329748e-06,True,81f669606667167a1387537e727de943994fb169fa0fea42a2b1f09c552f7d57,8855bb68900d1fb95c65a24dbe4bc805e05eb1bac4a8e708ea9380365a205225
