instance_id,model,seed,side,step,buffer_name,shape,finite,update_l2,updated,before_hash,after_hash
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.15.conv.1.1.running_var,[960],True,3.0981170126353192,True,733dc432911ac797fe3cc5918d9cec71d537ceb10b9a21595462d888d7519fa1,4e26d1ee203cc50ec0eae212270367cf6f4954d8665c73b1b5838156776926bf
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.15.conv.3.num_batches_tracked,[],True,1.0,True,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.15.conv.3.running_mean,[160],True,1.397022117173206,True,0a8d8cf3204babd43662c18626280aa0ca508df0a75f45141175bf8cc672ebe4,6d30b8cd07c2baa96f60dcb6a6270408af405470178f0b0f741179761f2f9886
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.15.conv.3.running_var,[160],True,2.360751536045402,True,baab308d7028a9713eb2551a7b6bd520e24b6cd749358a904ff243e2b2ce8fc1,b484ca7d5626f5a5629edabdc4f361cf70f5158300c42a4535040d9a8d46bd16
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.16.conv.0.1.num_batches_tracked,[],True,1.0,True,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.16.conv.0.1.running_mean,[960],True,9.358684065371032e-08,True,4f6f552b55659ac401ecfed05372d61578f88dce09f3cdd19ff4579667e52323,2704fe2aded22df2e236d9b6f0ea2ba0d62c4117804deecf44bd5de873202b49
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.16.conv.0.1.running_var,[960],True,1.1018672310033601,True,733dc432911ac797fe3cc5918d9cec71d537ceb10b9a21595462d888d7519fa1,b8464760a3fbe56e288b98fad3304619af71ad0d25c2bd60816b2e143d9d2c75
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.16.conv.1.1.num_batches_tracked,[],True,1.0,True,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.16.conv.1.1.running_mean,[960],True,0.017400681997925955,True,4f6f552b55659ac401ecfed05372d61578f88dce09f3cdd19ff4579667e52323,d61756215c171b48a0cde8fa22b23ab0c328f75a814f83596ea88f5c48c11aa6
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.16.conv.1.1.running_var,[960],True,3.0981669832930154,True,733dc432911ac797fe3cc5918d9cec71d537ceb10b9a21595462d888d7519fa1,d16abafb72faf5921b06a079002d4066982b86da4fb684fb62edd0bca7315631
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.16.conv.3.num_batches_tracked,[],True,1.0,True,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.16.conv.3.running_mean,[160],True,1.4441586512542883,True,0a8d8cf3204babd43662c18626280aa0ca508df0a75f45141175bf8cc672ebe4,0cd4e984a35bef0a2fe723bd1f04ee5524987335b2cd982513ba022018e6bf29
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.16.conv.3.running_var,[160],True,2.568101266828751,True,baab308d7028a9713eb2551a7b6bd520e24b6cd749358a904ff243e2b2ce8fc1,07973743b7670cae1481332537e7d7e3e73dbc7c5bcff3d78d1502930c2fa9f1
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.17.conv.0.1.num_batches_tracked,[],True,1.0,True,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.17.conv.0.1.running_mean,[960],True,1.161749076623152e-07,True,4f6f552b55659ac401ecfed05372d61578f88dce09f3cdd19ff4579667e52323,560fd83070d43518e5ebf54529691c3d10a79cc9031d7ff6e8ef0693d8a2e35c
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.17.conv.0.1.running_var,[960],True,0.867216570479027,True,733dc432911ac797fe3cc5918d9cec71d537ceb10b9a21595462d888d7519fa1,bca041b30f043042c515aaeb29974a80450b0fd87a47c112e54bd208d0522a23
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.17.conv.1.1.num_batches_tracked,[],True,1.0,True,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.17.conv.1.1.running_mean,[960],True,0.01818477274495746,True,4f6f552b55659ac401ecfed05372d61578f88dce09f3cdd19ff4579667e52323,dfb6c7e34d2022e73efead74e140ebfeec606909728a8cd3831ebd7b5ee586d5
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.17.conv.1.1.running_var,[960],True,3.098147946709811,True,733dc432911ac797fe3cc5918d9cec71d537ceb10b9a21595462d888d7519fa1,73a2320d8a108cb7c11c827d864ae4f06a7f70b5dbfe421a96fad1d428408d72
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.17.conv.3.num_batches_tracked,[],True,1.0,True,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.17.conv.3.running_mean,[320],True,1.299825008693411,True,301a5a403f746333a21adf40f05237eec1e3dfac5dec49841fc6a71f9a3e429a,bd2e23df3066001c82a662c63a3dcc89542dba508d457bebae430d6ad812008d
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.17.conv.3.running_var,[320],True,0.95237493822801,True,786f414cff85f1c4dbc80e83b0cee390816431ff4a705d42681a089a5f655899,a29f6bdfa65a82d3e73bc6c22c9ea4b5727cb7eafc7b2ff72a206ee311db7a0b
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.18.1.num_batches_tracked,[],True,1.0,True,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.18.1.running_mean,[1280],True,1.0022596059043555e-07,True,7e2d836610fe3449644099d530c3a21314d3d41516838407eee97cdf318ad7c2,44fc02daf3f691c518b29d3c8a26de5e6faab4ea546ccbd3f90d803ac4e4832f
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.18.1.running_var,[1280],True,1.8186332076299214,True,bbd2fe81d66c55537a5b74e72f72cb51b0bc9a89e068c58578e8ac2bc3d5c811,9f0b24eb15b3b5247f51ca7771f33f129a8ffb136cfcebdd85f9a907811d80b6
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.2.conv.0.1.num_batches_tracked,[],True,1.0,True,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.2.conv.0.1.running_mean,[96],True,7.70661053415766e-09,True,b78b0f68914204855915ba138b72a70ffb07ab2c0e4d5d8f09debd79f6448286,7eea98311fdfbe58a4ff86b25b9899af3c5bca048cfad33e9510fb9795fd7a5b
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.2.conv.0.1.running_var,[96],True,0.6828705564018607,True,18b5a591bca61be377afcc247fedef95c85fe4a48369ec5b65f000ff4f74b3ea,43431814b78c7eedbbc4af25a6f9572c6ea8c4b58f277faf8aafcca245734188
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.2.conv.1.1.num_batches_tracked,[],True,1.0,True,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.2.conv.1.1.running_mean,[96],True,0.04669237479942715,True,b78b0f68914204855915ba138b72a70ffb07ab2c0e4d5d8f09debd79f6448286,b6b5a7f32c9c435285c870c7a2208c487b50cdba7054b2b6cefa48e3c8f2956f
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.2.conv.1.1.running_var,[96],True,0.9728283363775585,True,18b5a591bca61be377afcc247fedef95c85fe4a48369ec5b65f000ff4f74b3ea,9e89206ac8cf40c5eaa2f59e24e90b43a6d2d307f76c36986a2dd7fec7a4ac9c
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.2.conv.3.num_batches_tracked,[],True,1.0,True,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.2.conv.3.running_mean,[24],True,0.4699534197320577,True,d31906b64cee8546ea4342217de7dc698ff52b80395cf1b8b7eef31a7bd38d67,efa765f51132471fd06c951caf5c3fe1c98ea5d22cd34ed93ab5ad531434b6cf
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.2.conv.3.running_var,[24],True,0.9392009876157237,True,ba5e87059fff9646e5d06d0c6e6f7789ad928d7c2f4cddf46d982b0f6832b155,b73fde9dba77c0255dd87023206ae5d81211e3f80e6fbd7732f8306b9a510a68
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.3.conv.0.1.num_batches_tracked,[],True,1.0,True,3344012fd32ff509f3cd7bfa8d5733a358d9f310af436ad8a336cd3bf1da2f31,9224e1bb901bf2bb938ff983320e52328226af72c126f31903ad6a1f748b848f
mobilenet_v2__seed_101,mobilenet_v2,101,torch,1,features.3.conv.0.1.running_mean,[144],True,1.0817747523295928e-08,True,537aa8ca786eb8c808fa2a8d24602837dc0d5d3891a852b1545da7162d69102a,d997118817c8d8e618361c0366c6a510c405cc7698c4537d64ef3ec6b6b02e2a
