baseline_id,changed,failure_reason,fault_id,instance_id,layer,model_id,strict_success,strict_success_paired,torch4ms_status
r_matchfix,True,"ValueError: For 'Transpose', size of perm should equal to rank of x, but got 2 and 4!

----------------------------------------------------
- C++ Call Stack: (For framework developers)
----------------------------------------------------
mindspore/ops/view/transpose_strides_calc.cc:61 TransposeBasicTypeCalc
",EX-08,EX-08-B,,,True,False,failed
r_matchfix,False,,EX-09,EX-09-A,,,True,True,ok
r_matchfix,False,,EX-09,EX-09-B,,,True,True,ok
r_matchfix,False,,EX-10,EX-10-A,,,True,True,ok
r_matchfix,False,,EX-10,EX-10-B,,,True,True,ok
r_matchfix,False,,NU-01,NU-01-A,,,True,True,ok
r_matchfix,False,,NU-01,NU-01-B,,,True,True,ok
r_matchfix,True,TypeError: max() got an unexpected keyword argument 'keep_dims',NU-02,NU-02-A,,,True,False,failed
r_matchfix,False,,NU-02,NU-02-B,,,True,True,ok
r_matchfix,True,"ntext', 'enable_graph_kernel' parameter is deprecated, and will be removed in the next version. Please use jit_config={'jit_level': 'O1'} instead.
INFO:torch4ms.ms_config:Initialized MindSpore with configuration: {'device_target': 'CPU', 'mode': 0, 'device_id': 0, 'enable_graph_kernel': False}
WARNING:root:Duplicate op registration for aten.reshape
WARNING:root:Duplicate op registration for aten.narrow
WARNING:root:Duplicate op registration for aten.select
WARNING:root:Duplicate op registration for aten.index_select
WARNING:root:Duplicate op registration for aten.masked_fill
WARNING:root:Duplicate op registration for aten.scatter
WARNING:root:Duplicate op registration for aten.scatter_add
[WARNING] ME(678332:130233984153408,MainProcess):2026-08-31-17:39:01.135.264 [mindspore/context.py:1334] For 'context.set_context', the parameter 'device_target' will be deprecated and removed in a future version. Please use the api mindspore.set_device() instead.
{""case"": ""NU-03"", ""model_variant"": ""mlp"", ""ok"": false, ""finite"": true, ""max_abs_diff"": 1.0624159574508667, ""expected_shape"": [1, 2, 3, 5], ""actual_shape"": [1, 2, 3, 5], ""expected_dtype"": ""torch.float32"", ""actual_dtype"": ""torch.float32""}
",NU-03,NU-03-A,,,True,False,failed
r_matchfix,True,"ntext', 'enable_graph_kernel' parameter is deprecated, and will be removed in the next version. Please use jit_config={'jit_level': 'O1'} instead.
INFO:torch4ms.ms_config:Initialized MindSpore with configuration: {'device_target': 'CPU', 'mode': 0, 'device_id': 0, 'enable_graph_kernel': False}
WARNING:root:Duplicate op registration for aten.reshape
WARNING:root:Duplicate op registration for aten.narrow
WARNING:root:Duplicate op registration for aten.select
WARNING:root:Duplicate op registration for aten.index_select
WARNING:root:Duplicate op registration for aten.masked_fill
WARNING:root:Duplicate op registration for aten.scatter
WARNING:root:Duplicate op registration for aten.scatter_add
[WARNING] ME(679417:138464344500032,MainProcess):2026-08-31-17:39:21.629.260 [mindspore/context.py:1334] For 'context.set_context', the parameter 'device_target' will be deprecated and removed in a future version. Please use the api mindspore.set_device() instead.
{""case"": ""NU-03"", ""model_variant"": ""mlp"", ""ok"": false, ""finite"": true, ""max_abs_diff"": 1.0624159574508667, ""expected_shape"": [1, 2, 3, 5], ""actual_shape"": [1, 2, 3, 5], ""expected_dtype"": ""torch.float32"", ""actual_dtype"": ""torch.float32""}
",NU-03,NU-03-B,,,True,False,failed
r_matchfix,False,,NU-04,NU-04-A,,,True,True,ok
r_matchfix,False,,NU-04,NU-04-B,,,True,True,ok
r_matchfix,True,"ss):2026-08-31-17:39:41.445.144 [mindspore/context.py:1578] For 'context.set_context', 'enable_graph_kernel' parameter is deprecated, and will be removed in the next version. Please use jit_config={'jit_level': 'O1'} instead.
INFO:torch4ms.ms_config:Initialized MindSpore with configuration: {'device_target': 'CPU', 'mode': 0, 'device_id': 0, 'enable_graph_kernel': False}
WARNING:root:Duplicate op registration for aten.reshape
WARNING:root:Duplicate op registration for aten.narrow
WARNING:root:Duplicate op registration for aten.select
WARNING:root:Duplicate op registration for aten.index_select
WARNING:root:Duplicate op registration for aten.masked_fill
WARNING:root:Duplicate op registration for aten.scatter
WARNING:root:Duplicate op registration for aten.scatter_add
[WARNING] ME(680465:135669399897920,MainProcess):2026-08-31-17:39:41.518.391 [mindspore/context.py:1334] For 'context.set_context', the parameter 'device_target' will be deprecated and removed in a future version. Please use the api mindspore.set_device() instead.
{""case"": ""NU-05"", ""model_variant"": ""mlp"", ""ok"": false, ""finite"": true, ""max_abs_diff"": 0.38156890869140625, ""expected_shape"": [2, 3], ""actual_shape"": [2, 3]}
",NU-05,NU-05-A,,,True,False,failed
r_matchfix,True,"ss):2026-08-31-17:40:01.794.571 [mindspore/context.py:1578] For 'context.set_context', 'enable_graph_kernel' parameter is deprecated, and will be removed in the next version. Please use jit_config={'jit_level': 'O1'} instead.
INFO:torch4ms.ms_config:Initialized MindSpore with configuration: {'device_target': 'CPU', 'mode': 0, 'device_id': 0, 'enable_graph_kernel': False}
WARNING:root:Duplicate op registration for aten.reshape
WARNING:root:Duplicate op registration for aten.narrow
WARNING:root:Duplicate op registration for aten.select
WARNING:root:Duplicate op registration for aten.index_select
WARNING:root:Duplicate op registration for aten.masked_fill
WARNING:root:Duplicate op registration for aten.scatter
WARNING:root:Duplicate op registration for aten.scatter_add
[WARNING] ME(681316:135100398585664,MainProcess):2026-08-31-17:40:01.867.896 [mindspore/context.py:1334] For 'context.set_context', the parameter 'device_target' will be deprecated and removed in a future version. Please use the api mindspore.set_device() instead.
{""case"": ""NU-05"", ""model_variant"": ""mlp"", ""ok"": false, ""finite"": true, ""max_abs_diff"": 0.38156890869140625, ""expected_shape"": [2, 3], ""actual_shape"": [2, 3]}
",NU-05,NU-05-B,,,True,False,failed
r_matchfix,False,,NU-06,NU-06-A,,,True,True,ok
r_matchfix,False,,NU-06,NU-06-B,,,True,True,ok
r_matchfix,True,"RuntimeError: For 'MatMulExt' op,  shape1 and shape2 must be broadcastable, but got [const vector]{1, 4, 3, 4} and [const vector]{1, 2, 4, 3}

----------------------------------------------------
- C++ Call Stack: (For framework developers)
----------------------------------------------------
mindspore/ops/infer/ops_func_impl//matmul_ext.cc:64 CheckMatMulShapes
",NU-07,NU-07-A,,,True,False,failed
r_matchfix,True,"RuntimeError: For 'MatMulExt' op,  shape1 and shape2 must be broadcastable, but got [const vector]{1, 4, 8, 4} and [const vector]{1, 2, 4, 8}

----------------------------------------------------
- C++ Call Stack: (For framework developers)
----------------------------------------------------
mindspore/ops/infer/ops_func_impl//matmul_ext.cc:64 CheckMatMulShapes
",NU-07,NU-07-B,,,True,False,failed
r_matchfix,False,,GR-01,GR-01-A,,,True,True,ok
r_matchfix,False,,GR-01,GR-01-B,,,True,True,ok
r_matchfix,False,,GR-02,GR-02-A,,,True,True,ok
r_matchfix,False,,GR-02,GR-02-B,,,True,True,ok
r_matchfix,False,,GR-03,GR-03-A,,,True,True,ok
r_matchfix,False,,GR-03,GR-03-B,,,True,True,ok
r_matchfix,False,,GR-04,GR-04-A,,,True,True,ok
r_matchfix,False,,GR-04,GR-04-B,,,True,True,ok
r_matchfix,False,"NING] ME(684139:133160768825152,MainProcess):2026-08-31-17:41:00.227.594 [mindspore/context.py:1334] For 'context.set_context', the parameter 'device_target' will be deprecated and removed in a future version. Please use the api mindspore.set_device() instead.
[WARNING] ME(684139:133160768825152,MainProcess):2026-08-31-17:41:00.227.773 [mindspore/context.py:1334] For 'context.set_context', the parameter 'device_id' will be deprecated and removed in a future version. Please use the api mindspore.set_device() instead.
[WARNING] ME(684139:133160768825152,MainProcess):2026-08-31-17:41:00.227.827 [mindspore/context.py:1578] For 'context.set_context', 'enable_graph_kernel' parameter is deprecated, and will be removed in the next version. Please use jit_config={'jit_level': 'O1'} instead.
INFO:torch4ms.ms_config:Initialized MindSpore with configuration: {'device_target': 'CPU', 'mode': 0, 'device_id': 0, 'enable_graph_kernel': False}
{""case"": ""GR-05"", ""model_variant"": ""mlp"", ""ok"": false, ""expected_trainable_names"": [""2.weight"", ""2.bias""], ""actual_trainable_names"": [""0.weight"", ""0.bias"", ""2.weight"", ""2.bias""], ""frozen_grad_absent"": true, ""first_trainable_grad_present"": false, ""error"": """"}
",GR-05,GR-05-A,,,False,False,failed
r_matchfix,False,"NING] ME(684833:135058146215744,MainProcess):2026-08-31-17:41:16.870.805 [mindspore/context.py:1334] For 'context.set_context', the parameter 'device_target' will be deprecated and removed in a future version. Please use the api mindspore.set_device() instead.
[WARNING] ME(684833:135058146215744,MainProcess):2026-08-31-17:41:16.871.013 [mindspore/context.py:1334] For 'context.set_context', the parameter 'device_id' will be deprecated and removed in a future version. Please use the api mindspore.set_device() instead.
[WARNING] ME(684833:135058146215744,MainProcess):2026-08-31-17:41:16.871.073 [mindspore/context.py:1578] For 'context.set_context', 'enable_graph_kernel' parameter is deprecated, and will be removed in the next version. Please use jit_config={'jit_level': 'O1'} instead.
INFO:torch4ms.ms_config:Initialized MindSpore with configuration: {'device_target': 'CPU', 'mode': 0, 'device_id': 0, 'enable_graph_kernel': False}
{""case"": ""GR-05"", ""model_variant"": ""mlp"", ""ok"": false, ""expected_trainable_names"": [""2.weight"", ""2.bias""], ""actual_trainable_names"": [""0.weight"", ""0.bias"", ""2.weight"", ""2.bias""], ""frozen_grad_absent"": true, ""first_trainable_grad_present"": false, ""error"": """"}
",GR-05,GR-05-B,,,False,False,failed
r_matchfix,False,,GR-06,GR-06-A,,,True,True,ok
r_matchfix,False,,GR-06,GR-06-B,,,True,True,ok
r_matchfix,False,"[WARNING] ME(685307:135256125978432,MainProcess):2026-08-31-17:41:33.830.475 [mindspore/context.py:1334] For 'context.set_context', the parameter 'device_target' will be deprecated and removed in a future version. Please use the api mindspore.set_device() instead.
[WARNING] ME(685307:135256125978432,MainProcess):2026-08-31-17:41:33.830.656 [mindspore/context.py:1334] For 'context.set_context', the parameter 'device_id' will be deprecated and removed in a future version. Please use the api mindspore.set_device() instead.
[WARNING] ME(685307:135256125978432,MainProcess):2026-08-31-17:41:33.830.712 [mindspore/context.py:1578] For 'context.set_context', 'enable_graph_kernel' parameter is deprecated, and will be removed in the next version. Please use jit_config={'jit_level': 'O1'} instead.
INFO:torch4ms.ms_config:Initialized MindSpore with configuration: {'device_target': 'CPU', 'mode': 0, 'device_id': 0, 'enable_graph_kernel': False}
{""actual_selected_count"": 2, ""error"": """", ""expected_selected_count"": 1, ""model_variant"": ""mlp"", ""ok"": false, ""parameter_width"": 2, ""selected_requires_grad"": [false, true]}
",GR-07,GR-07-A,,,False,False,failed
r_matchfix,True,"[WARNING] ME(686050:127715673085760,MainProcess):2026-08-31-17:41:50.461.466 [mindspore/context.py:1334] For 'context.set_context', the parameter 'device_target' will be deprecated and removed in a future version. Please use the api mindspore.set_device() instead.
[WARNING] ME(686050:127715673085760,MainProcess):2026-08-31-17:41:50.461.643 [mindspore/context.py:1334] For 'context.set_context', the parameter 'device_id' will be deprecated and removed in a future version. Please use the api mindspore.set_device() instead.
[WARNING] ME(686050:127715673085760,MainProcess):2026-08-31-17:41:50.461.699 [mindspore/context.py:1578] For 'context.set_context', 'enable_graph_kernel' parameter is deprecated, and will be removed in the next version. Please use jit_config={'jit_level': 'O1'} instead.
INFO:torch4ms.ms_config:Initialized MindSpore with configuration: {'device_target': 'CPU', 'mode': 0, 'device_id': 0, 'enable_graph_kernel': False}
{""actual_selected_count"": 2, ""error"": """", ""expected_selected_count"": 1, ""model_variant"": ""mlp"", ""ok"": false, ""parameter_width"": 2, ""selected_requires_grad"": [false, true]}
",GR-07,GR-07-B,,,True,False,failed
r_matchfix,False,,GR-08,GR-08-A,,,True,True,ok
r_matchfix,False,,GR-08,GR-08-B,,,True,True,ok
