baseline_id,fault_id,grad_norm_abs_diff,instance_id,loss_abs_diff,param_update_rel_l2,step,torch4ms_grad_norm,torch4ms_loss,torch4ms_status,torch_grad_norm,torch_loss,torch_status
r_matchfix,EX-04,0.0,EX-04-B,5.960464477539063e-08,1.1916382483698346e-07,1,10.702357292175293,0.31816789507865906,ok,10.702357292175293,0.31816795468330383,ok
r_matchfix,EX-05,0.0,EX-05-A,0.0,0.0,1,529.5950927734375,16.230960845947266,ok,529.5950927734375,16.230960845947266,ok
r_matchfix,EX-05,0.0,EX-05-B,0.0,0.0,1,529.5950927734375,16.230960845947266,ok,529.5950927734375,16.230960845947266,ok
r_matchfix,EX-09,1.1641532182693481e-10,EX-09-A,1.0913936421275139e-11,0.0,1,0.0010215953225269914,3.130971526843496e-05,ok,0.0010215954389423132,3.130972618237138e-05,ok
r_matchfix,EX-09,1.1641532182693481e-10,EX-09-B,1.0913936421275139e-11,0.0,1,0.0010215953225269914,3.130971526843496e-05,ok,0.0010215954389423132,3.130972618237138e-05,ok
r_matchfix,EX-10,0.0,EX-10-A,9.5367431640625e-07,0.0,1,1.0936087369918823,8.969849586486816,ok,1.0936087369918823,8.969850540161133,ok
r_matchfix,EX-10,0.0,EX-10-B,9.5367431640625e-07,0.0,1,1.0936087369918823,8.969849586486816,ok,1.0936087369918823,8.969850540161133,ok
r_matchfix,NU-01,0.0,NU-01-A,2.9802322387695312e-08,3.812015052122635e-07,1,0.7817994356155396,0.2879709303379059,ok,0.7817994356155396,0.2879709005355835,ok
r_matchfix,NU-01,0.0,NU-01-B,0.0,0.0,1,1.1142230033874512,0.6504018902778625,ok,1.1142230033874512,0.6504018902778625,ok
r_matchfix,NU-02,1.964508555829525e-10,NU-02-B,1.4901161193847656e-08,0.0,1,8.90379014890641e-05,0.2499999701976776,ok,8.903809793991968e-05,0.24999995529651642,ok
r_matchfix,NU-04,0.0,NU-04-A,0.0,0.0,1,0.0013706005411222577,0.1252264827489853,ok,0.0013706005411222577,0.1252264827489853,ok
r_matchfix,NU-04,0.0,NU-04-B,0.0,0.0,1,0.0013706005411222577,0.1252264827489853,ok,0.0013706005411222577,0.1252264827489853,ok
r_matchfix,NU-06,0.0,NU-06-A,9.313225746154785e-10,0.0,1,0.016711963340640068,0.01004160288721323,ok,0.016711963340640068,0.010041603818535805,ok
r_matchfix,NU-06,0.0,NU-06-B,9.313225746154785e-10,0.0,1,0.016711963340640068,0.01004160288721323,ok,0.016711963340640068,0.010041603818535805,ok
r_matchfix,GR-01,0.0,GR-01-A,5.960464477539063e-08,0.0,1,0.6977111101150513,0.9945229291915894,ok,0.6977111101150513,0.9945229887962341,ok
r_matchfix,GR-01,5.960464477539063e-08,GR-01-B,0.0,0.0,1,0.6482442617416382,0.9507361650466919,ok,0.6482442021369934,0.9507361650466919,ok
r_matchfix,GR-02,0.0,GR-02-A,0.0,0.0,1,0.296615868806839,1.0932762622833252,ok,0.296615868806839,1.0932762622833252,ok
r_matchfix,GR-02,0.0,GR-02-B,2.384185791015625e-07,6.21486542361486e-08,1,1.1988321542739868,1.9465463161468506,ok,1.1988321542739868,1.9465465545654297,ok
r_matchfix,GR-03,0.0,GR-03-A,0.0,0.0,1,0.296615868806839,1.0932762622833252,ok,0.296615868806839,1.0932762622833252,ok
r_matchfix,GR-03,0.0,GR-03-B,1.1920928955078125e-07,1.4563312661973164e-08,1,0.6394991278648376,1.2661385536193848,ok,0.6394991278648376,1.2661386728286743,ok
r_matchfix,GR-04,0.0,GR-04-A,0.0,1.125613262245603e-07,1,0.33095645904541016,0.8475249409675598,ok,0.33095645904541016,0.8475249409675598,ok
r_matchfix,GR-04,5.960464477539063e-08,GR-04-B,0.0,0.0,1,0.6482442617416382,0.9507361650466919,ok,0.6482442021369934,0.9507361650466919,ok
r_matchfix,GR-06,0.0,GR-06-A,2.384185791015625e-07,6.21486542361486e-08,1,1.1988321542739868,1.9465463161468506,ok,1.1988321542739868,1.9465465545654297,ok
r_matchfix,GR-06,5.960464477539063e-08,GR-06-B,1.1920928955078125e-07,9.781793617066647e-08,1,0.7616783976554871,1.0405226945877075,ok,0.7616783380508423,1.040522575378418,ok
r_matchfix,GR-08,0.0,GR-08-A,0.0,0.0,1,0.296615868806839,1.0932762622833252,ok,0.296615868806839,1.0932762622833252,ok
r_matchfix,GR-08,0.0,GR-08-B,2.384185791015625e-07,6.21486542361486e-08,1,1.1988321542739868,1.9465463161468506,ok,1.1988321542739868,1.9465465545654297,ok
r_flat,NU-07,0.0,NU-07-B,0.0,0.0,1,0.0007829845999367535,0.05467870086431503,ok,0.0007829845999367535,0.05467870086431503,ok
r_flat,GR-07,0.0,GR-07-A,0.0,0.0,1,0.7071067690849304,1.0,ok,0.7071067690849304,1.0,ok
r_hier,EX-07,0.0,EX-07-A,5.960464477539063e-08,0.0,1,0.3418070673942566,0.9346566796302795,ok,0.3418070673942566,0.9346566200256348,ok
r_hier,EX-07,0.0,EX-07-B,0.0,0.0,1,0.45212259888648987,1.2256155014038086,ok,0.45212259888648987,1.2256155014038086,ok
r_hier,EX-08,3.4924596548080444e-10,EX-08-A,0.0,0.0,1,0.0015585607616230845,0.057180292904376984,ok,0.00155856111086905,0.057180292904376984,ok
r_hier,EX-08,3.4924596548080444e-10,EX-08-B,0.0,0.0,1,0.001281638746149838,0.05546107515692711,ok,0.0012816383969038725,0.05546107515692711,ok
r_hier,NU-03,1.7462298274040222e-10,NU-03-A,0.0,0.0,1,0.0008926167502067983,0.05997813865542412,ok,0.0008926169248297811,0.05997813865542412,ok
r_hier,NU-03,0.0,NU-03-B,3.725290298461914e-09,0.0,1,0.0010789074003696442,0.06094927340745926,ok,0.0010789074003696442,0.06094926968216896,ok
r_hier,NU-05,3.4924596548080444e-10,NU-05-A,0.0,0.0,1,0.0015585607616230845,0.057180292904376984,ok,0.00155856111086905,0.057180292904376984,ok
r_hier,NU-05,1.1641532182693481e-10,NU-05-B,0.0,0.0,1,0.0011074270587414503,0.054691724479198456,ok,0.0011074271751567721,0.054691724479198456,ok
r_hier,NU-07,2.3283064365386963e-10,NU-07-A,3.725290298461914e-09,0.0,1,0.0012378370156511664,0.058737870305776596,ok,0.00123783724848181,0.058737874031066895,ok
r_hier,NU-07,0.0,NU-07-B,0.0,0.0,1,0.0007829845999367535,0.05467870086431503,ok,0.0007829845999367535,0.05467870086431503,ok
r_hier,GR-05,0.0,GR-05-A,0.0,0.0,1,0.5,1.0,ok,0.5,1.0,ok
r_hier,GR-05,0.0,GR-05-B,0.0,0.0,1,0.7071067690849304,1.0,ok,0.7071067690849304,1.0,ok
r_direct,EX-06,0.0,EX-06-A,0.0,0.0,1,0.022403061389923096,0.0060227662324905396,ok,0.022403061389923096,0.0060227662324905396,ok
r_direct,EX-06,0.0,EX-06-B,0.0,0.0,1,0.022154880687594414,0.007853420451283455,ok,0.022154880687594414,0.007853420451283455,ok
r_direct,EX-07,0.0,EX-07-A,5.960464477539063e-08,0.0,1,0.3418070673942566,0.9346566796302795,ok,0.3418070673942566,0.9346566200256348,ok
r_direct,EX-08,3.4924596548080444e-10,EX-08-A,0.0,0.0,1,0.0015585607616230845,0.057180292904376984,ok,0.00155856111086905,0.057180292904376984,ok
r_direct,EX-08,3.4924596548080444e-10,EX-08-B,0.0,0.0,1,0.001281638746149838,0.05546107515692711,ok,0.0012816383969038725,0.05546107515692711,ok
r_direct,NU-05,3.4924596548080444e-10,NU-05-A,0.0,0.0,1,0.0015585607616230845,0.057180292904376984,ok,0.00155856111086905,0.057180292904376984,ok
r_direct,NU-05,1.1641532182693481e-10,NU-05-B,0.0,0.0,1,0.0011074270587414503,0.054691724479198456,ok,0.0011074271751567721,0.054691724479198456,ok
r_direct,GR-07,0.0,GR-07-A,0.0,0.0,1,0.7071067690849304,1.0,ok,0.7071067690849304,1.0,ok
r_direct,GR-07,0.0,GR-07-B,0.0,0.0,1,0.8660253882408142,1.0,ok,0.8660253882408142,1.0,ok
