model,seed,step,torch_status,torch4ms_status,torch_loss,torch4ms_loss,loss_abs_diff,loss_rel_diff,torch_grad_norm,torch4ms_grad_norm,grad_norm_abs_diff,grad_norm_rel_diff,param_update_rel_l2,param_update_cosine
cnn,302,36,ok,ok,1.7999203205108643,1.7999202013015747,1.1920928955078125e-07,6.623031486024145e-08,0.4631325602531433,0.4631325602531433,0.0,0.0,6.070607699935833e-07,0.9999999117772395
cnn,302,37,ok,ok,1.7884994745254517,1.7884994745254517,0.0,0.0,0.2891782820224762,0.2891782820224762,0.0,0.0,1.1724824371113975e-06,0.9999999789280976
cnn,302,38,ok,ok,1.7954505681991577,1.7954505681991577,0.0,0.0,0.46448588371276855,0.46448585391044617,2.9802322387695312e-08,6.416195504043486e-08,8.569746821637408e-07,0.9999998956244275
cnn,302,39,ok,ok,1.7935141324996948,1.7935141324996948,0.0,0.0,0.4595472514629364,0.459547221660614,2.9802322387695312e-08,6.485148652901679e-08,6.822190420341547e-07,0.9999999829733831
cnn,302,40,ok,ok,1.8007532358169556,1.8007532358169556,0.0,0.0,0.4617840349674225,0.4617840647697449,2.9802322387695312e-08,6.453735557669225e-08,1.1049348056596688e-06,1.0000000905004638
cnn,302,41,ok,ok,1.7990288734436035,1.7990288734436035,0.0,0.0,0.6821732521057129,0.6821732521057129,0.0,0.0,4.53117851114969e-07,0.999999749202908
cnn,302,42,ok,ok,1.7993215322494507,1.7993215322494507,0.0,0.0,0.2957703471183777,0.2957703173160553,2.9802322387695312e-08,1.007616979797078e-07,7.876966407468609e-07,1.00000000540634
cnn,302,43,ok,ok,1.7954801321029663,1.7954800128936768,1.1920928955078125e-07,6.639410117624454e-08,0.46084457635879517,0.4608445167541504,5.960464477539063e-08,1.2933784584454962e-07,7.908038909848463e-07,1.0000000602610324
cnn,302,44,ok,ok,1.7873610258102417,1.7873609066009521,1.1920928955078125e-07,6.669569708041587e-08,0.4599905014038086,0.4599905014038086,0.0,0.0,7.613588489363706e-07,0.9999999222251374
cnn,302,45,ok,ok,1.7951560020446777,1.7951560020446777,0.0,0.0,0.46000415086746216,0.46000412106513977,2.9802322387695312e-08,6.478707275031102e-08,7.017989876480725e-07,1.0000000632830115
cnn,302,46,ok,ok,1.7954866886138916,1.7954866886138916,0.0,0.0,0.6842557191848755,0.6842557191848755,0.0,0.0,4.1430952352415174e-07,0.9999999090957492
cnn,302,47,ok,ok,1.7870829105377197,1.7870829105377197,0.0,0.0,0.2881220281124115,0.2881220281124115,0.0,0.0,9.697299733326351e-07,0.9999998544799448
cnn,302,48,ok,ok,1.8050827980041504,1.8050826787948608,1.1920928955078125e-07,6.60408983358486e-08,0.46379202604293823,0.46379196643829346,5.960464477539063e-08,1.285158895118054e-07,6.351595972303976e-07,1.0000000952835888
cnn,302,49,ok,ok,1.7947180271148682,1.794717788696289,2.384185791015625e-07,1.328445892332383e-07,0.460794597864151,0.4607945680618286,2.9802322387695312e-08,6.467593701365716e-08,9.723374606652859e-07,1.0000001385074928
cnn,302,50,ok,ok,1.8000450134277344,1.8000450134277344,0.0,0.0,0.4630467891693115,0.46304675936698914,2.9802322387695312e-08,6.436136279264468e-08,5.327339544443703e-07,0.9999999252560566
nlp,300,1,ok,ok,1.4043424129486084,1.4043409824371338,1.430511474609375e-06,1.018634388180174e-06,0.5131368041038513,0.5131368637084961,5.960464477539063e-08,1.1615740164255858e-07,1.5066394717070737e-06,1.0000002012958245
nlp,300,2,ok,ok,1.3868331909179688,1.3868317604064941,1.430511474609375e-06,1.0314949800577636e-06,0.016067255288362503,0.016067275777459145,2.0489096641540527e-08,1.2752066327438516e-06,4.868113121636621e-05,0.9999998278557165
nlp,300,3,ok,ok,1.366637110710144,1.3666356801986694,1.430511474609375e-06,1.046738350216496e-06,0.3417854905128479,0.3417854607105255,2.9802322387695312e-08,8.719598465978482e-08,2.4792650981299433e-06,1.0000002908509056
nlp,300,4,ok,ok,1.4012582302093506,1.401256799697876,1.430511474609375e-06,1.0208764121911019e-06,0.3665952682495117,0.3665952682495117,0.0,0.0,2.1224809467737774e-06,1.0000001787786994
nlp,300,5,ok,ok,1.4058912992477417,1.405889868736267,1.430511474609375e-06,1.0175121471872022e-06,0.3709465265274048,0.3709465265274048,0.0,0.0,2.3433180947438722e-06,1.0000002747019408
nlp,300,6,ok,ok,1.3991997241973877,1.399198293685913,1.430511474609375e-06,1.0223783280331536e-06,0.3652450740337372,0.36524510383605957,2.9802322387695312e-08,8.159540559117829e-08,2.191675732239958e-06,1.0000002587343926
nlp,300,7,ok,ok,1.3614470958709717,1.361445665359497,1.430511474609375e-06,1.0507286540533696e-06,0.4905834197998047,0.4905834197998047,0.0,0.0,1.6328065203344825e-06,1.0000003523718082
nlp,300,8,ok,ok,1.397904872894287,1.3979049921035767,1.1920928955078125e-07,8.527710411234338e-08,0.3643798530101776,0.3643798232078552,2.9802322387695312e-08,8.178916079331887e-08,5.111822719432179e-07,1.0000002270780097
nlp,300,9,ok,ok,1.3769348859786987,1.3769347667694092,1.1920928955078125e-07,8.65758364935678e-08,0.3498954772949219,0.3498954772949219,0.0,0.0,5.487269907507278e-07,1.0000001239479854
nlp,300,10,ok,ok,1.3796840906143188,1.3796826601028442,1.430511474609375e-06,1.0368398710551375e-06,0.35172972083091736,0.35172969102859497,2.9802322387695312e-08,8.473074813607182e-08,2.0933647185869352e-06,1.0000002561412225
nlp,300,11,ok,ok,1.378396987915039,1.3783955574035645,1.430511474609375e-06,1.0378080387226936e-06,0.3508361577987671,0.3508361577987671,0.0,0.0,2.214591109600179e-06,1.0000003513931635
nlp,300,12,ok,ok,1.3674485683441162,1.3674471378326416,1.430511474609375e-06,1.046117205228145e-06,0.3439926207065582,0.3439926207065582,0.0,0.0,2.2414267644152705e-06,1.0000003599035912
nlp,300,13,ok,ok,1.3666260242462158,1.3666245937347412,1.430511474609375e-06,1.0467468416594775e-06,0.6131414175033569,0.6131414175033569,0.0,0.0,1.6733364594635067e-06,1.0000004405185534
nlp,300,14,ok,ok,1.3513774871826172,1.3513774871826172,0.0,0.0,0.8668817281723022,0.8668816685676575,5.960464477539063e-08,6.875752808985674e-08,4.299445006378168e-07,1.000000129749025
nlp,300,15,ok,ok,1.3760731220245361,1.3760731220245361,0.0,0.0,0.34927189350128174,0.34927189350128174,0.0,0.0,2.1332399787587316e-06,1.000000162672391
nlp,300,16,ok,ok,1.3481167554855347,1.3481166362762451,1.1920928955078125e-07,8.84265320979911e-08,0.6027050614356995,0.6027051210403442,5.960464477539063e-08,9.889520213882631e-08,1.931562089076882e-08,1.0000001349372845
nlp,300,17,ok,ok,1.3804110288619995,1.380411148071289,1.1920928955078125e-07,8.635781427681203e-08,0.501746654510498,0.5017465949058533,5.960464477539063e-08,1.1879430433580203e-07,3.712323512659905e-07,1.0000001290871707
nlp,300,18,ok,ok,1.3696227073669434,1.3696227073669434,0.0,0.0,0.4981487989425659,0.4981487989425659,0.0,0.0,1.8695672129510902e-07,1.000000215115289
nlp,300,19,ok,ok,1.3817999362945557,1.3817999362945557,0.0,0.0,0.3548957109451294,0.354895681142807,2.9802322387695312e-08,8.397487337428844e-08,3.6674763470992223e-08,1.000000038704707
nlp,300,20,ok,ok,1.3581002950668335,1.3581002950668335,0.0,0.0,0.3368682265281677,0.3368682265281677,0.0,0.0,1.1058595071847693e-06,1.0000002160817312
nlp,300,21,ok,ok,1.3642901182174683,1.3642902374267578,1.1920928955078125e-07,8.737824715042061e-08,0.3402372896671295,0.3402373194694519,2.9802322387695312e-08,8.75927497729158e-08,1.7108489931312964e-08,1.000000236847291
nlp,300,22,ok,ok,1.4031566381454468,1.4031566381454468,0.0,0.0,0.3677259087562561,0.3677259087562561,0.0,0.0,1.2366476873762244e-10,1.0000001283782252
nlp,300,23,ok,ok,1.4108657836914062,1.4108657836914062,0.0,0.0,0.37251508235931396,0.37251508235931396,0.0,0.0,1.562559084265374e-08,1.0000003186343112
nlp,300,24,ok,ok,1.3788399696350098,1.3788399696350098,0.0,0.0,0.35125139355659485,0.35125139355659485,0.0,0.0,1.6571511940337783e-08,1.0000000380210894
nlp,300,25,ok,ok,1.3645297288894653,1.3645297288894653,0.0,0.0,0.34034156799316406,0.34034156799316406,0.0,0.0,0.0,1.0000002822608214
nlp,300,26,ok,ok,1.4035007953643799,1.4035007953643799,0.0,0.0,0.3687722384929657,0.3687722086906433,2.9802322387695312e-08,8.081498355051418e-08,1.2331396466210853e-10,1.0000001562440666
nlp,300,27,ok,ok,1.3729138374328613,1.3729139566421509,1.1920928955078125e-07,8.682939595307288e-08,0.347034215927124,0.34703418612480164,2.9802322387695312e-08,8.58771873778397e-08,1.6774041077993287e-08,1.0000003282922856
nlp,300,28,ok,ok,1.3784096240997314,1.3784096240997314,0.0,0.0,0.3508487045764923,0.3508487045764923,0.0,0.0,6.63621536842663e-08,1.0000000250483234
nlp,300,29,ok,ok,1.391960620880127,1.391960620880127,0.0,0.0,0.3626193702220917,0.3626193404197693,2.9802322387695312e-08,8.218623944286935e-08,6.270312602431827e-11,1.0000001085396042
nlp,300,30,ok,ok,1.3873553276062012,1.3873553276062012,0.0,0.0,0.022569436579942703,0.022569427266716957,9.313225746154785e-09,4.1264768454305955e-07,1.0074435409296747e-09,0.9999998818499719
nlp,300,31,ok,ok,1.3583836555480957,1.3583836555480957,0.0,0.0,0.33719226717948914,0.33719226717948914,0.0,0.0,0.0,1.000000188386382
nlp,300,32,ok,ok,1.3719443082809448,1.3719441890716553,1.1920928955078125e-07,8.689076431983691e-08,0.3463628590106964,0.3463628888130188,2.9802322387695312e-08,8.604363616964707e-08,1.0755460160599187e-06,1.000000170622806
nlp,300,33,ok,ok,1.4281150102615356,1.4281150102615356,0.0,0.0,0.5235973000526428,0.523597240447998,5.960464477539063e-08,1.1383680696863398e-07,4.342529717188451e-11,1.0000002150553753
nlp,300,34,ok,ok,1.3619272708892822,1.3619272708892822,0.0,0.0,0.33847635984420776,0.33847635984420776,0.0,0.0,6.71756533317026e-11,1.0000002710910252
nlp,300,35,ok,ok,1.400017499923706,1.400017499923706,0.0,0.0,0.3662986755371094,0.3662986755371094,0.0,0.0,0.0,1.0000001119760487
nlp,300,36,ok,ok,1.3899637460708618,1.3899637460708618,0.0,0.0,0.36114028096199036,0.36114028096199036,0.0,0.0,1.611786033223897e-08,1.0000001998018346
nlp,300,37,ok,ok,1.4073169231414795,1.407317042350769,1.1920928955078125e-07,8.470677605925612e-08,0.6250436305999756,0.6250436305999756,0.0,0.0,3.637724796259474e-11,1.0000002037120188
nlp,300,38,ok,ok,1.3608485460281372,1.3608486652374268,1.1920928955078125e-07,8.759922583308178e-08,0.3376866281032562,0.3376866579055786,2.9802322387695312e-08,8.82543674438817e-08,3.447437064967917e-08,1.0000003528218488
nlp,300,39,ok,ok,1.44327974319458,1.4432798624038696,1.1920928955078125e-07,8.259610118319741e-08,0.6392031311988831,0.6392031311988831,0.0,0.0,0.0,1.000000087562584
nlp,300,40,ok,ok,1.3548290729522705,1.35482919216156,1.1920928955078125e-07,8.798842705816589e-08,0.8654806017875671,0.8654806613922119,5.960464477539063e-08,6.88688348963345e-08,1.345094553152595e-08,1.0000000906333395
nlp,300,41,ok,ok,1.3591618537902832,1.3591618537902832,0.0,0.0,0.33633625507354736,0.33633625507354736,0.0,0.0,1.35206166169581e-10,1.0000001954569822
nlp,300,42,ok,ok,1.3710293769836426,1.3710293769836426,0.0,0.0,0.4990897476673126,0.499089777469635,2.9802322387695312e-08,5.971334964781663e-08,9.111536921335475e-11,1.0000004165355416
nlp,300,43,ok,ok,1.3593155145645142,1.3593156337738037,1.1920928955078125e-07,8.769801993656627e-08,0.3381132483482361,0.3381132185459137,2.9802322387695312e-08,8.814301874678609e-08,1.0759652096548338e-09,1.0000005689817015
nlp,300,44,ok,ok,1.388026237487793,1.388026237487793,0.0,0.0,0.3594911992549896,0.35949116945266724,2.9802322387695312e-08,8.290139633308885e-08,0.0,1.000000097610212
nlp,300,45,ok,ok,1.4080770015716553,1.4080770015716553,0.0,0.0,0.3708862066268921,0.3708862066268921,0.0,0.0,0.0,1.0000001392987743
nlp,300,46,ok,ok,1.3681538105010986,1.3681538105010986,0.0,0.0,0.34362637996673584,0.34362637996673584,0.0,0.0,3.3878718818079824e-08,1.0000003073058406
nlp,300,47,ok,ok,1.3499914407730103,1.3499914407730103,0.0,0.0,0.6019678115844727,0.6019678115844727,0.0,0.0,1.9339284373701496e-08,1.0000002707996956
nlp,300,48,ok,ok,1.4183181524276733,1.418318271636963,1.1920928955078125e-07,8.404974534608155e-08,0.377445787191391,0.377445787191391,0.0,0.0,9.638413602864296e-10,1.0000000293962725
nlp,300,49,ok,ok,1.3580081462860107,1.3580081462860107,0.0,0.0,0.33554986119270325,0.33554989099502563,2.9802322387695312e-08,8.881636736439028e-08,0.0,1.0000003900176455
nlp,300,50,ok,ok,1.3574810028076172,1.3574810028076172,0.0,0.0,0.3367376923561096,0.3367376923561096,0.0,0.0,1.3504499690654047e-10,1.0000002982306018
nlp,301,1,ok,ok,1.3673386573791504,1.3673386573791504,0.0,0.0,0.3427364230155945,0.3427363932132721,2.9802322387695312e-08,8.695405678065126e-08,3.39664406132111e-08,0.9999999973642042
nlp,301,2,ok,ok,1.378890872001648,1.378890872001648,0.0,0.0,0.35004517436027527,0.35004517436027527,0.0,0.0,6.495553541054027e-11,1.0000003266296131
nlp,301,3,ok,ok,1.40327787399292,1.4032777547836304,1.1920928955078125e-07,8.495059443328949e-08,0.368104487657547,0.368104487657547,0.0,0.0,6.176877628483799e-11,0.9999999993939233
nlp,301,4,ok,ok,1.3747012615203857,1.3747013807296753,1.1920928955078125e-07,8.671649801319496e-08,0.34807008504867554,0.34807008504867554,0.0,0.0,0.0,1.0000001891663641
nlp,301,5,ok,ok,1.4019253253936768,1.4019252061843872,1.1920928955078125e-07,8.503255301226969e-08,0.3671513795852661,0.3671513795852661,0.0,0.0,4.644685953713447e-11,1.0000001614994591
nlp,301,6,ok,ok,1.3801136016845703,1.3801136016845703,0.0,0.0,0.3516838848590851,0.3516838848590851,0.0,0.0,1.0613390406755796e-06,1.000000105993962
nlp,301,7,ok,ok,1.3649760484695435,1.3649760484695435,0.0,0.0,0.6080605983734131,0.6080605983734131,0.0,0.0,2.8044944203561922e-11,1.0000001579552888
nlp,301,8,ok,ok,1.3560625314712524,1.3560625314712524,0.0,0.0,0.48874467611312866,0.48874467611312866,0.0,0.0,9.527705901823088e-08,1.0000002442469318
nlp,301,9,ok,ok,1.4097923040390015,1.409792423248291,1.1920928955078125e-07,8.45580438545074e-08,0.626952052116394,0.626952052116394,0.0,0.0,0.0,1.0000002495761138
nlp,301,10,ok,ok,1.407692551612854,1.4076926708221436,1.1920928955078125e-07,8.468417291762889e-08,0.3715783655643463,0.3715783357620239,2.9802322387695312e-08,8.0204675916565e-08,0.0,1.000000365142402
nlp,301,11,ok,ok,1.3977948427200317,1.3977948427200317,0.0,0.0,0.3641907572746277,0.3641907572746277,0.0,0.0,6.243259676960598e-11,1.0000001953819957
nlp,301,12,ok,ok,1.3634040355682373,1.3634040355682373,0.0,0.0,0.6074035167694092,0.6074035167694092,0.0,0.0,4.791661272593646e-09,1.0000003367734194
nlp,301,13,ok,ok,1.3868300914764404,1.3868300914764404,0.0,0.0,0.016562445089221,0.01656244322657585,1.862645149230957e-09,1.1246196676861343e-07,1.1246215055571679e-05,0.9999999509923411
nlp,301,14,ok,ok,1.398352861404419,1.398352861404419,0.0,0.0,0.3646029233932495,0.3646028935909271,2.9802322387695312e-08,8.173912076824311e-08,6.236199340748518e-11,1.0000002026546329
nlp,301,15,ok,ok,1.3714325428009033,1.3714326620101929,1.1920928955078125e-07,8.69231810303022e-08,0.3451398015022278,0.3451397716999054,2.9802322387695312e-08,8.634855284142865e-08,1.3491960805444188e-07,1.0000000181216726
nlp,301,16,ok,ok,1.3810482025146484,1.381048321723938,1.1920928955078125e-07,8.631797141027942e-08,0.35163941979408264,0.35163938999176025,2.9802322387695312e-08,8.47525070003452e-08,5.297031014116588e-07,1.0000002802168493
nlp,301,17,ok,ok,1.358698844909668,1.3586989641189575,1.1920928955078125e-07,8.773782324039822e-08,0.6049305200576782,0.6049305200576782,0.0,0.0,8.606362827409802e-08,1.0000003948075609
nlp,301,18,ok,ok,1.3780121803283691,1.3780121803283691,0.0,0.0,0.3493598997592926,0.3493598997592926,0.0,0.0,6.664497219487502e-08,1.0000001116914852
nlp,301,19,ok,ok,1.4016255140304565,1.4016255140304565,0.0,0.0,0.5114561915397644,0.5114561319351196,5.960464477539063e-08,1.1653910102436704e-07,2.2761714919037e-08,1.0000001543842423
nlp,301,20,ok,ok,1.3901867866516113,1.3901867866516113,0.0,0.0,0.35919103026390076,0.35919103026390076,0.0,0.0,6.482084555422341e-08,1.0000001170130697
nlp,301,21,ok,ok,1.4064643383026123,1.4064644575119019,1.1920928955078125e-07,8.475812446883142e-08,0.37021946907043457,0.37021946907043457,0.0,0.0,6.288999788995861e-08,1.000000094145275
nlp,301,22,ok,ok,1.3768094778060913,1.3768094778060913,0.0,0.0,0.3493081331253052,0.3493081331253052,0.0,0.0,6.665482056678555e-08,1.000000126524511
nlp,301,23,ok,ok,1.4057029485702515,1.4057027101516724,2.384185791015625e-07,1.6960808067170906e-07,0.369681715965271,0.369681715965271,0.0,0.0,6.150524467916062e-11,1.000000288216498
nlp,301,24,ok,ok,1.38257896900177,1.3825790882110596,1.1920928955078125e-07,8.622240171810207e-08,0.5011990666389465,0.5011990070343018,5.960464477539063e-08,1.1892409372407826e-07,1.3936417233290422e-07,1.0000002335618159
nlp,301,25,ok,ok,1.3881884813308716,1.3881884813308716,0.0,0.0,0.35777202248573303,0.35777202248573303,0.0,0.0,1.2710541062800047e-10,1.0000001641495677
nlp,301,26,ok,ok,1.3948431015014648,1.3948431015014648,0.0,0.0,0.5075908899307251,0.5075908899307251,0.0,0.0,0.0,1.0000002129483803
nlp,301,27,ok,ok,1.4186424016952515,1.4186424016952515,0.0,0.0,0.631141722202301,0.631141722202301,0.0,0.0,7.205155536182358e-11,1.0000001475615907
nlp,301,28,ok,ok,1.3799437284469604,1.3799437284469604,0.0,0.0,0.3508346974849701,0.3508346974849701,0.0,0.0,0.0,1.0000002007868596
nlp,301,29,ok,ok,1.3948447704315186,1.3948447704315186,0.0,0.0,0.5080819725990295,0.5080819725990295,0.0,0.0,0.0,1.000000220722408
nlp,301,30,ok,ok,1.4132351875305176,1.4132351875305176,0.0,0.0,0.6290054321289062,0.6290054321289062,0.0,0.0,0.0,1.0000001331621788
nlp,301,31,ok,ok,1.3842034339904785,1.3842034339904785,0.0,0.0,0.3550082743167877,0.3550082743167877,0.0,0.0,2.561897913000078e-10,1.000000328038028
nlp,301,32,ok,ok,1.3896304368972778,1.3896304368972778,0.0,0.0,0.5054791569709778,0.5054791569709778,0.0,0.0,0.0,1.0000000839519319
nlp,301,33,ok,ok,1.3816629648208618,1.3816630840301514,1.1920928955078125e-07,8.627956477136347e-08,0.35324469208717346,0.35324469208717346,0.0,0.0,3.295601117314238e-08,1.000000267242307
nlp,301,34,ok,ok,1.3671571016311646,1.367157220840454,1.1920928955078125e-07,8.719501146875986e-08,0.6089919209480286,0.6089919209480286,0.0,0.0,0.0,1.0000001040428326
nlp,301,35,ok,ok,1.414147138595581,1.414147138595581,0.0,0.0,0.518043041229248,0.518043041229248,0.0,0.0,0.0,1.0000002161228594
nlp,301,36,ok,ok,1.3866419792175293,1.3866420984268188,1.1920928955078125e-07,8.59697608243881e-08,0.013590735383331776,0.013590722344815731,1.30385160446167e-08,9.593679574254428e-07,5.139489492367269e-06,0.9999999321201939
nlp,301,37,ok,ok,1.3866472244262695,1.3866472244262695,0.0,0.0,0.0135311558842659,0.013531145639717579,1.0244548320770264e-08,7.57108144226073e-07,1.4189289372969469e-05,0.9999998576482351
nlp,301,38,ok,ok,1.3794976472854614,1.3794976472854614,0.0,0.0,0.3514315187931061,0.3514315187931061,0.0,0.0,0.0,1.000000034792517
nlp,301,39,ok,ok,1.386674404144287,1.386674404144287,0.0,0.0,0.013841420412063599,0.013841427862644196,7.450580596923828e-09,5.382812142547631e-07,0.0,0.9999996977593264
nlp,301,40,ok,ok,1.376138687133789,1.3761388063430786,1.1920928955078125e-07,8.662591956662092e-08,0.6120250225067139,0.6120249629020691,5.960464477539063e-08,9.738922851759181e-08,7.608533640028252e-08,1.0000001207629154
nlp,301,41,ok,ok,1.3581397533416748,1.3581382036209106,1.5497207641601562e-06,1.1410613380155468e-06,0.6053503155708313,0.6053502559661865,5.960464477539063e-08,9.846306054897291e-08,1.3953131221963689e-06,1.0000000520630479
nlp,301,42,ok,ok,1.3675637245178223,1.3675636053085327,1.1920928955078125e-07,8.7169093047428e-08,0.3424187898635864,0.3424187898635864,0.0,0.0,5.312177550822665e-10,1.0000004051729374
nlp,301,43,ok,ok,1.386801838874817,1.3868017196655273,1.1920928955078125e-07,8.59598582934544e-08,0.0163800697773695,0.0163800697773695,0.0,0.0,0.0,0.9999998741391956
nlp,301,44,ok,ok,1.3629976511001587,1.3629976511001587,0.0,0.0,0.6062960028648376,0.6062960624694824,5.960464477539063e-08,9.830947034789755e-08,0.0,1.0000000249420316
nlp,301,45,ok,ok,1.3921951055526733,1.392195224761963,1.1920928955078125e-07,8.562684846959134e-08,0.3597813546657562,0.3597813546657562,0.0,0.0,0.0,1.000000131388846
nlp,301,46,ok,ok,1.3726820945739746,1.3726820945739746,0.0,0.0,0.34661927819252014,0.34661927819252014,0.0,0.0,0.0,1.0000003568855866
nlp,301,47,ok,ok,1.4043861627578735,1.4043861627578735,0.0,0.0,0.368608295917511,0.368608295917511,0.0,0.0,1.0106365709202213e-06,1.0000001888794585
nlp,301,48,ok,ok,1.392127513885498,1.392127513885498,0.0,0.0,0.3597385585308075,0.3597385287284851,2.9802322387695312e-08,8.284439263172031e-08,5.78892817107523e-07,1.0000002934223058
nlp,301,49,ok,ok,1.3553539514541626,1.3553539514541626,0.0,0.0,0.488384485244751,0.488384485244751,0.0,0.0,0.0,1.0000001078801322
nlp,301,50,ok,ok,1.4328677654266357,1.4328677654266357,0.0,0.0,0.8857870101928711,0.8857870101928711,0.0,0.0,0.0,1.000000005355882
nlp,302,1,ok,ok,1.390373945236206,1.3903725147247314,1.430511474609375e-06,1.0288681541470846e-06,0.35911431908607483,0.35911431908607483,0.0,0.0,2.561794720392667e-06,1.0000003798381991
nlp,302,2,ok,ok,1.3836159706115723,1.3836145401000977,1.430511474609375e-06,1.0338934393602543e-06,0.35425448417663574,0.35425445437431335,2.9802322387695312e-08,8.41268740943742e-08,2.2553793996032073e-06,1.0000002018584488
nlp,302,3,ok,ok,1.387754201889038,1.387752890586853,1.3113021850585938e-06,9.449095403736653e-07,0.6182873845100403,0.6182873249053955,5.960464477539063e-08,9.640281569487969e-08,1.254758589898874e-06,1.0000001375251897
nlp,302,4,ok,ok,1.3810145854949951,1.3810133934020996,1.1920928955078125e-06,8.632008003597821e-07,0.35352614521980286,0.35352611541748047,2.9802322387695312e-08,8.430019332563335e-08,2.2518398040121335e-06,1.0000002199392946
nlp,302,5,ok,ok,1.3889586925506592,1.388957142829895,1.5497207641601562e-06,1.115742874479785e-06,0.3590768277645111,0.3590768277645111,0.0,0.0,2.3043856143769924e-06,1.000000403777821
nlp,302,6,ok,ok,1.3824210166931152,1.3824195861816406,1.430511474609375e-06,1.034787128765806e-06,0.5030316114425659,0.5030315518379211,5.960464477539063e-08,1.1849085309859505e-07,1.7326177956932863e-06,1.000000157966549
nlp,302,7,ok,ok,1.3713319301605225,1.3713306188583374,1.3113021850585938e-06,9.562252261603055e-07,0.6120707392692566,0.6120707392692566,0.0,0.0,1.1782085651298409e-06,1.0000001687621665
nlp,302,8,ok,ok,1.3941236734390259,1.3941223621368408,1.3113021850585938e-06,9.405924381327462e-07,0.5076914429664612,0.5076914429664612,0.0,0.0,1.591514892111009e-06,1.0000002338236291
nlp,302,9,ok,ok,1.3968043327331543,1.3968029022216797,1.430511474609375e-06,1.0241316132018758e-06,0.3646363914012909,0.3646364212036133,2.9802322387695312e-08,8.17316116950744e-08,1.9514330692132436e-06,1.0000001935049052
nlp,302,10,ok,ok,1.38778555393219,1.3877841234207153,1.430511474609375e-06,1.0307871202118542e-06,0.3575296700000763,0.3575296700000763,0.0,0.0,1.9838358197913786e-06,1.0000000824464383
nlp,302,11,ok,ok,1.397518277168274,1.3975168466567993,1.430511474609375e-06,1.0236084192816094e-06,0.6225484013557434,0.6225484013557434,0.0,0.0,1.319959852822164e-06,1.0000001331954498
nlp,302,12,ok,ok,1.393239140510559,1.393237590789795,1.5497207641601562e-06,1.1123149781682517e-06,0.6192260980606079,0.6192261576652527,5.960464477539063e-08,9.625666493180071e-08,1.1256947765953316e-06,1.0000000982781856
nlp,302,13,ok,ok,1.374089002609253,1.3740873336791992,1.6689300537109375e-06,1.2145720186551323e-06,0.6132490038871765,0.6132490038871765,0.0,0.0,1.4473497802749446e-06,1.0000000900539834
nlp,302,14,ok,ok,1.3915022611618042,1.39150071144104,1.5497207641601562e-06,1.1137033747011313e-06,0.5062069296836853,0.5062069296836853,0.0,0.0,1.6297483477708728e-06,1.0000003322145283
nlp,302,15,ok,ok,1.386383295059204,1.3863818645477295,1.430511474609375e-06,1.0318297109518234e-06,0.008324620313942432,0.008324624970555305,4.6566128730773926e-09,5.593780968569887e-07,0.00010096956790979344,0.999999888952008
nlp,302,16,ok,ok,1.383094310760498,1.3830928802490234,1.430511474609375e-06,1.0342833915807264e-06,0.3538011610507965,0.3538011610507965,0.0,0.0,2.131180328890504e-06,1.0000001435768202
nlp,302,17,ok,ok,1.3775402307510376,1.3775389194488525,1.3113021850585938e-06,9.5191570872937e-07,0.5009010434150696,0.5009011030197144,5.960464477539063e-08,1.1899483633807195e-07,1.3983994321188555e-06,1.0000001909357086
nlp,302,18,ok,ok,1.3858602046966553,1.3858586549758911,1.5497207641601562e-06,1.1182374375915986e-06,0.3559127748012543,0.35591280460357666,2.9802322387695312e-08,8.373489799247257e-08,2.0754403102177328e-06,1.0000003077190578
nlp,302,19,ok,ok,1.379453420639038,1.379452109336853,1.3113021850585938e-06,9.505954789333351e-07,0.35140377283096313,0.35140377283096313,0.0,0.0,2.162773974633704e-06,1.000000235113032
nlp,302,20,ok,ok,1.3750591278076172,1.3750576972961426,1.430511474609375e-06,1.0403272453382936e-06,0.3493625223636627,0.3493625521659851,2.9802322387695312e-08,8.530485652490877e-08,2.608784640959524e-06,1.0000002040765485
nlp,302,21,ok,ok,1.3776147365570068,1.3776134252548218,1.3113021850585938e-06,9.51864226086791e-07,0.34995731711387634,0.34995731711387634,0.0,0.0,1.954198802150419e-06,1.0000002037429705
nlp,302,22,ok,ok,1.3997679948806763,1.3997665643692017,1.430511474609375e-06,1.0219632680852368e-06,0.36669185757637024,0.3666918873786926,2.9802322387695312e-08,8.127347076243781e-08,2.070962246340786e-06,1.0000001820169577
nlp,302,23,ok,ok,1.3864381313323975,1.3864365816116333,1.5497207641601562e-06,1.117771308461374e-06,0.009133479557931423,0.009133482351899147,2.7939677238464355e-09,3.05903883776102e-07,8.937559318210107e-05,0.9999998279908281
nlp,302,24,ok,ok,1.3864548206329346,1.38645339012146,1.430511474609375e-06,1.0317764800704634e-06,0.009093990549445152,0.009093990549445152,0.0,0.0,8.357078294028449e-05,1.0000001052120544
nlp,302,25,ok,ok,1.3920289278030396,1.392027497291565,1.430511474609375e-06,1.0276449332608844e-06,0.3611697256565094,0.3611697256565094,0.0,0.0,2.4082641920940118e-06,1.0000001763424897
